70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1555.000000
"SPAN",  50.000000
"START WL",1530.000000
"STOP WL",1580.000000
"WLFREQ", 0
"REFL",-24.4
"LSCL", 7.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      1
"SMPL",      12501
"SMPLINTVL",0.0040
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9485
"FREQPARM", 9485






"[TRACE DATA]"
1530.0000, -77.432
1530.0040,-210.000
1530.0080, -79.823
1530.0120, -83.305
1530.0160,-210.000
1530.0200, -82.169
1530.0240, -81.587
1530.0280, -87.593
1530.0320, -85.023
1530.0360, -80.010
1530.0400, -85.238
1530.0440, -87.036
1530.0480, -84.744
1530.0520, -81.453
1530.0560, -81.991
1530.0600, -97.435
1530.0640, -83.351
1530.0680, -82.338
1530.0720, -82.602
1530.0760, -83.832
1530.0800, -84.000
1530.0840, -80.657
1530.0880, -83.122
1530.0920, -84.228
1530.0960, -80.399
1530.1000, -83.156
1530.1040, -83.450
1530.1080,-210.000
1530.1120, -79.705
1530.1160, -86.183
1530.1200, -83.383
1530.1240, -85.448
1530.1280, -83.265
1530.1320, -84.046
1530.1360, -83.806
1530.1400, -80.623
1530.1440, -81.417
1530.1480, -89.169
1530.1520, -79.589
1530.1560, -82.959
1530.1600, -82.248
1530.1640, -84.875
1530.1680, -83.372
1530.1720, -85.873
1530.1760, -82.964
1530.1800, -86.120
1530.1840, -84.109
1530.1880, -82.298
1530.1920, -85.097
1530.1960, -83.544
1530.2000, -80.031
1530.2040, -94.833
1530.2080, -80.210
1530.2120, -82.340
1530.2160,-210.000
1530.2200, -86.098
1530.2240, -84.393
1530.2280, -81.226
1530.2320, -84.594
1530.2360, -81.424
1530.2400, -82.205
1530.2440,-210.000
1530.2480, -83.319
1530.2520, -82.149
1530.2560, -84.593
1530.2600, -81.394
1530.2640,-210.000
1530.2680, -80.276
1530.2720, -80.015
1530.2760, -81.589
1530.2800, -80.301
1530.2840,-210.000
1530.2880, -80.349
1530.2920, -79.130
1530.2960, -84.930
1530.3000, -81.296
1530.3040, -85.110
1530.3080,-210.000
1530.3120,-210.000
1530.3160, -81.978
1530.3200, -79.726
1530.3240, -83.530
1530.3280, -85.217
1530.3320, -80.970
1530.3360,-210.000
1530.3400, -79.346
1530.3440,-210.000
1530.3480, -78.993
1530.3520, -87.851
1530.3560, -89.323
1530.3600, -79.321
1530.3640, -80.364
1530.3680, -83.797
1530.3720,-210.000
1530.3760, -80.219
1530.3800, -89.643
1530.3840, -80.236
1530.3880, -80.786
1530.3920,-210.000
1530.3960, -87.864
1530.4000, -81.288
1530.4040, -81.291
1530.4080, -78.077
1530.4120, -81.313
1530.4160,-210.000
1530.4200, -77.649
1530.4240, -79.796
1530.4280, -80.924
1530.4320, -78.438
1530.4360, -82.903
1530.4400, -83.618
1530.4440, -82.325
1530.4480, -83.030
1530.4520, -86.158
1530.4560, -79.646
1530.4600, -80.483
1530.4640, -82.467
1530.4680, -80.520
1530.4720, -86.653
1530.4760, -82.264
1530.4800, -80.404
1530.4840,-210.000
1530.4880, -80.480
1530.4920, -83.794
1530.4960, -82.234
1530.5000,-210.000
1530.5040,-210.000
1530.5080, -76.288
1530.5120, -80.738
1530.5160,-210.000
1530.5200, -88.276
1530.5240, -77.881
1530.5280, -79.783
1530.5320, -86.121
